0.7368421052631579,19,0
0.30666666666666664,75,0
0.46938775510204084,49,0
0.33766233766233766,77,0
0.36065573770491804,61,0
0.5,38,0
0.358974358974359,78,0
0.328125,64,0
0.3157894736842105,76,0
0.9,10,0
0.4107142857142857,56,0
0.4634146341463415,41,0
0.7272727272727273,22,0
0.36231884057971014,69,0
0.7,20,0
1.0,10,0
0.3448275862068966,58,0
0.625,24,0
0.2926829268292683,82,0
0.38,50,0
0.5416666666666666,48,0
0.5384615384615384,26,0
0.5853658536585366,41,0
0.475,40,0
0.5,38,0
0.36666666666666664,60,0
0.42105263157894735,38,0
0.3013698630136986,73,0
0.6060606060606061,33,0
0.3492063492063492,63,0
0.47368421052631576,38,0
0.6666666666666666,18,0
0.6451612903225806,31,0
0.359375,64,0
0.3372093023255814,86,0
0.5,36,0
0.3387096774193548,62,0
0.42857142857142855,49,0
0.46511627906976744,43,0
0.52,50,0
0.4583333333333333,48,0
0.34328358208955223,67,0
0.3333333333333333,60,0
0.3148148148148148,54,0
0.273972602739726,73,0
0.6,15,0
0.32432432432432434,74,0
0.6666666666666666,24,0
0.3902439024390244,41,0
0.39285714285714285,56,0
0.5,76,0
0.4,50,0
0.6296296296296297,27,0
0.5789473684210527,19,0
0.44642857142857145,56,0
0.6666666666666666,21,0
0.3625,80,0
0.32075471698113206,53,0
0.4838709677419355,31,0
0.3333333333333333,78,0
0.2857142857142857,70,0
0.4838709677419355,31,0
0.31343283582089554,67,0
0.45454545454545453,44,0
0.26744186046511625,86,0
0.3114754098360656,61,0
0.6,25,0
0.359375,64,0
0.44680851063829785,47,0
0.42857142857142855,35,0
0.3508771929824561,57,0
0.3,80,0
0.35526315789473684,76,0
0.49122807017543857,57,0
0.44,50,0
0.3333333333333333,81,0
0.5333333333333333,15,0
0.46938775510204084,49,0
0.352112676056338,71,0
0.3673469387755102,49,0
0.24731182795698925,93,0
0.5714285714285714,28,0
0.35294117647058826,51,0
0.2857142857142857,70,0
0.40384615384615385,52,0
0.42857142857142855,42,0
0.35443037974683544,79,0
0.6190476190476191,21,0
0.2948717948717949,78,0
0.3246753246753247,77,0
0.3582089552238806,67,0
0.4594594594594595,37,0
0.30303030303030304,66,0
0.4318181818181818,44,0
0.39285714285714285,56,0
0.7857142857142857,14,0
0.625,32,0
0.5625,32,0
0.4,45,0
0.6129032258064516,31,0
0.4716981132075472,53,0
0.5405405405405406,37,0
0.56,25,0
0.3442622950819672,61,0
0.2857142857142857,77,0
0.5967741935483871,62,0
0.4117647058823529,34,0
0.2631578947368421,76,0
0.3684210526315789,57,0
0.36764705882352944,68,0
0.3695652173913043,46,0
0.45,40,0
0.9090909090909091,11,0
0.53125,32,0
0.23529411764705882,85,0
0.5555555555555556,27,0
0.375,48,0
0.7894736842105263,19,0
0.7777777777777778,18,0
0.5454545454545454,33,0
0.4027777777777778,72,0
0.5555555555555556,36,0
0.3620689655172414,58,0
0.5555555555555556,27,0
0.3,70,0
0.47058823529411764,34,0
0.47368421052631576,38,0
0.43636363636363634,55,0
0.39285714285714285,84,0
0.6296296296296297,27,0
0.4666666666666667,60,0
0.3434343434343434,99,0
0.375,32,0
0.4117647058823529,34,0
0.6041666666666666,48,0
0.2631578947368421,76,0
0.4772727272727273,44,0
0.28888888888888886,90,0
0.39473684210526316,38,0
0.6052631578947368,38,0
0.30952380952380953,84,0
0.6923076923076923,13,0
0.8421052631578947,19,0
0.525,40,0
0.4897959183673469,49,0
0.4444444444444444,45,0
0.3382352941176471,68,0
0.3333333333333333,51,0
0.3953488372093023,43,0
0.5,44,0
0.525,40,0
0.35106382978723405,94,0
0.29411764705882354,68,0
0.3230769230769231,65,0
0.42857142857142855,35,0
0.36363636363636365,55,0
0.5625,32,0
0.6666666666666666,21,0
0.2857142857142857,63,0
0.5,40,0
0.2976190476190476,84,0
0.2777777777777778,72,0
0.43478260869565216,46,0
0.30434782608695654,92,0
0.3194444444444444,72,0
0.4,40,0
0.3492063492063492,63,0
0.5,32,0
0.34285714285714286,70,0
0.7777777777777778,18,0
0.45454545454545453,33,0
0.7857142857142857,14,0
0.24358974358974358,78,0
0.375,80,0
0.3373493975903614,83,0
0.28125,64,0
0.3888888888888889,72,0
0.3150684931506849,73,0
0.3728813559322034,59,0
0.3333333333333333,66,0
0.6666666666666666,18,0
0.7333333333333333,30,0
0.391304347826087,46,0
0.56,25,0
0.5384615384615384,26,0
0.3116883116883117,77,0
0.45652173913043476,46,0
0.41333333333333333,75,0
0.2823529411764706,85,0
0.6666666666666666,18,0
0.41509433962264153,53,0
0.3013698630136986,73,0
0.3055555555555556,72,0
0.525,40,0
0.5365853658536586,41,0
0.6818181818181818,22,0
0.30985915492957744,71,0
0.4,50,0
0.4523809523809524,42,0
0.45,60,0
0.30120481927710846,83,0
0.56,25,0
0.55,20,0
0.4444444444444444,45,0
0.26373626373626374,91,0
0.34523809523809523,84,0
0.8461538461538461,13,0
0.7894736842105263,19,0
0.5135135135135135,37,0
0.6666666666666666,15,0
0.37777777777777777,45,0
0.4,55,0
0.5161290322580645,31,0
0.3142857142857143,70,0
0.6521739130434783,23,0
0.6486486486486487,37,0
0.7307692307692307,26,0
0.36619718309859156,71,0
0.24705882352941178,85,0
0.27906976744186046,86,0
0.46875,32,0
0.3548387096774194,31,0
0.4857142857142857,35,0
0.43859649122807015,57,0
0.3170731707317073,82,0
0.6206896551724138,29,0
0.25,76,0
0.5833333333333334,12,0
0.4117647058823529,51,0
0.5238095238095238,42,0
0.5517241379310345,29,0
0.4166666666666667,60,0
0.3611111111111111,72,0
0.4,55,0
0.46511627906976744,43,0
0.5789473684210527,38,0
0.8181818181818182,22,0
0.4868421052631579,76,0
0.3442622950819672,61,0
0.46,50,0
0.8,10,0
0.3188405797101449,69,0
0.3670886075949367,79,0
0.5142857142857142,35,0
0.3,70,0
0.3620689655172414,58,0
0.6956521739130435,23,0
0.6086956521739131,23,0
0.5294117647058824,34,0
0.7142857142857143,21,0
0.375,56,0
0.3877551020408163,49,0
0.5882352941176471,17,0
0.46774193548387094,62,0
0.28421052631578947,95,0
0.3333333333333333,72,0
0.6666666666666666,27,0
0.4126984126984127,63,0
0.44680851063829785,47,0
0.4528301886792453,53,0
0.35384615384615387,65,0
0.6451612903225806,31,0
0.3333333333333333,75,0
0.5588235294117647,34,0
0.46153846153846156,39,0
0.3783783783783784,74,0
0.59375,32,0
0.5714285714285714,28,0
0.43333333333333335,60,0
0.5909090909090909,22,0
0.3582089552238806,67,0
0.4222222222222222,45,0
0.75,16,0
0.5882352941176471,34,0
0.52,25,0
0.41379310344827586,58,0
0.4,50,0
0.6,15,0
0.5223880597014925,67,0
0.28125,64,0
0.32786885245901637,61,0
0.3142857142857143,70,0
0.6666666666666666,21,0
0.35526315789473684,76,0
0.2413793103448276,87,0
0.2976190476190476,84,0
0.5384615384615384,39,0
0.6666666666666666,24,0
0.3333333333333333,51,0
0.3108108108108108,74,0
0.43636363636363634,55,0
0.5172413793103449,29,0
0.48484848484848486,33,0
0.5294117647058824,34,0
0.2564102564102564,78,0
0.25301204819277107,83,0
0.43636363636363634,55,0
0.38181818181818183,55,0
0.28735632183908044,87,0
0.5625,32,0
0.40476190476190477,42,0
0.5555555555555556,27,0
0.3,70,0
0.39344262295081966,61,0
0.5625,32,0
0.2916666666666667,72,0
0.39655172413793105,58,0
0.40298507462686567,67,0
0.41025641025641024,39,0
0.6451612903225806,31,0
0.6296296296296297,27,0
0.2857142857142857,84,0
0.23809523809523808,84,0
0.2727272727272727,77,0
0.56,25,0
0.3291139240506329,79,0
0.425,40,0
0.3484848484848485,66,0
0.2872340425531915,94,0
0.3898305084745763,59,0
0.625,24,0
0.475,40,0
0.41818181818181815,55,0
0.33653846153846156,104,0
0.4444444444444444,36,0
0.4423076923076923,52,0
0.29577464788732394,71,0
0.2878787878787879,66,0
0.2980769230769231,104,0
0.7333333333333333,30,0
0.5757575757575758,33,0
0.39655172413793105,58,0
0.4857142857142857,35,0
0.4838709677419355,31,0
0.5714285714285714,42,0
0.42424242424242425,33,0
0.4153846153846154,65,0
0.5161290322580645,31,0
0.28378378378378377,74,0
0.4090909090909091,44,0
0.3673469387755102,49,0
0.3194444444444444,72,0
0.2696629213483146,89,0
0.8125,16,0
0.5161290322580645,31,0
0.4,50,0
0.5365853658536586,41,0
0.3258426966292135,89,0
0.6470588235294118,17,0
0.6153846153846154,26,0
0.5625,16,0
0.3333333333333333,69,0
0.3114754098360656,61,0
0.375,64,0
0.39215686274509803,51,0
0.36363636363636365,55,0
0.34177215189873417,79,0
0.5185185185185185,27,0
0.3333333333333333,72,0
0.75,12,0
0.52,25,0
0.3230769230769231,65,0
0.3877551020408163,49,0
0.38461538461538464,52,0
0.6363636363636364,22,0
0.46511627906976744,43,0
0.9285714285714286,14,0
0.5277777777777778,36,0
0.43661971830985913,71,0
0.4444444444444444,36,0
0.32142857142857145,56,0
0.46153846153846156,39,0
0.6538461538461539,26,0
0.6,20,0
0.37037037037037035,54,0
0.7142857142857143,21,0
0.42857142857142855,56,0
0.42,50,0
0.4074074074074074,81,0
0.36507936507936506,63,0
0.4222222222222222,45,0
0.6666666666666666,27,0
0.5483870967741935,31,0
0.47619047619047616,42,0
0.5897435897435898,39,0
0.375,48,0
0.4883720930232558,43,0
0.5135135135135135,37,0
0.5757575757575758,33,0
0.35714285714285715,56,0
0.6363636363636364,22,0
0.4186046511627907,43,0
0.3787878787878788,66,0
0.39285714285714285,56,0
0.8181818181818182,22,0
0.34782608695652173,46,0
0.3291139240506329,79,0
0.9090909090909091,11,0
0.43283582089552236,67,0
0.42592592592592593,54,0
0.4807692307692308,52,0
0.6923076923076923,26,0
0.29411764705882354,68,0
0.625,16,0
0.45652173913043476,46,0
0.29333333333333333,75,0
0.4772727272727273,44,0
0.625,24,0
0.6428571428571429,28,0
0.39215686274509803,51,0
0.46153846153846156,26,0
0.6842105263157895,19,0
0.7058823529411765,17,0
0.3870967741935484,62,0
0.2823529411764706,85,0
0.5,76,0
0.5,38,0
0.5,34,0
0.5185185185185185,27,0
0.4444444444444444,36,0
0.38636363636363635,44,0
0.4222222222222222,45,0
0.3048780487804878,82,0
0.2840909090909091,88,0
0.68,25,0
0.39344262295081966,61,0
0.55,40,0
0.68,25,0
0.36666666666666664,60,0
0.2777777777777778,36,0
0.6666666666666666,24,0
0.4230769230769231,52,0
0.2972972972972973,74,0
0.4358974358974359,39,0
0.7368421052631579,19,0
0.38333333333333336,60,0
0.4827586206896552,29,0
0.45454545454545453,55,0
0.6363636363636364,22,0
0.3333333333333333,54,0
0.40425531914893614,47,0
0.46153846153846156,26,0
0.6666666666666666,18,0
0.6363636363636364,22,0
0.390625,64,0
0.3728813559322034,59,0
0.5238095238095238,42,0
0.44680851063829785,47,0
0.4,55,0
0.5294117647058824,34,0
0.3287671232876712,73,0
0.75,16,0
0.8461538461538461,13,0
