0.91,0,3,2.25,3,-1.271348763,0.6666666667,0,0.0833333333,0,0.25,0,0,0,0.6666666667,0,0,0,0,0,0,0,0.8461538462,0.4107142857,56,68,66,68,0.9705882353,1,1,1,0,0,68,0,695.0441952865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,56,13,0.2321428571,0,0,0,0,0,0,0,0,0
4.18,2,1,0.1428571429,1,-1,0.8775510204,0,0.0612244898,0,0.0612244898,0,0,0,0.8775510204,0,0,0,0,0,0,0,0.8888888889,0.4634146341,41,50,48,50,0.96,1,1,1,0,0,50,0,1097.5882283496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,12,0.2727272727,0,1,0,0,0,0,1,0,0
0,0,2,0.9333333333,3,-2.125,0.7142857143,0,0.0204081633,0,0.7142857143,0,0,0,0.2653061224,0,0,0,0,0,0,0,0.875,0.7272727273,22,29,27,29,0.9310344828,1,1,1,0,0,29,0,625.8484240245,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.1,0.2,0.1,0,0,0.2,0.2,0.1,0,0,0,0,0.2,0.2,0.1,0,0,0,0,0,0,0.2,22,8,0.3636363636,0,0,0,0,0,0,0,0,0
1.93,4,3,1.8333333333,4,-2.0886021505,0.7083333333,0,0.1875,0,0.1041666667,0,0,0,0.7083333333,0,0,0,1,0,0,0,0.7857142857,0.3623188406,69,82,80,82,0.9756097561,1,1,1,0,0,82,0,595.2308949778,0,0,2,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,71,15,0.2112676056,1,0,0,0,0,1,0,0,0
3.73,0,0,0,0,0,0.625,0,0.1666666667,0,0.2083333333,0,0,0,0.625,0,0,0,0,0,0,0,1,0.7,20,22,20,22,0.9090909091,1,1,1,0,0,22,0,424.5414398045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0.15,0,0,0,0,0,0,0,0,0
3.73,5,0,0,1,-1,0.9183673469,0,0.0816326531,0,0,0,0,0,0.9183673469,0,0,0,0,0,0,0,0.6666666667,1,10,13,11,13,0.8461538462,1,1,1,0,0,13,0,435.6696888908,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0.3,0,0,0,0,0,0,0,0,0
4.17,4,7,4.0411306043,7,-7,0.7234042553,0,0.2127659574,0,0.0638297872,0,0,0,0.7234042553,0,0,0,2,0,0,0,0.8571428571,0.3448275862,58,72,70,72,0.9722222222,1,1,1,0,0,72,0,443.3766298979,0,0,3,0,0,0,0,0,0,0,0.6666666667,0,0,0,0,0,0.3666666667,0.5666666667,0.2,0.55,0.7,0.6,0.5,0,0,0.2,0.55,0.7,0.6,0.7,0,0,-0.2,0.1,0.6,1,0.7,0.6,0.9,73,17,0.2328767123,0,1,0,0,0,0,0,0,0
1.67,0,3,2.3333333333,2,-0.5,0.8695652174,0,0.0434782609,0,0.0869565217,0,0,0,0.8695652174,0,0,0,1,0,0,0,0.625,0.625,24,31,29,31,0.935483871,1,1,1,0,0,31,0,424.2386471549,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,8,0.3333333333,0,0,0,0,0,0,0,0,0
1.62,4,0,0,0,0,0.7959183673,0,0.1428571429,0,0.0612244898,0,0,0,0.7959183673,0,0,0,0,0,0,0,0.8571428571,0.2926829268,82,95,93,95,0.9789473684,1,1,1,0,0,95,0,1249.4582034176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.5666666667,0,0,0.2,0.5666666667,0.2,0,0,0.5,0.5,0.05,0.6,0.5,0,0,0,0,0.5,0.5,0.05,0.6,0.5,83,15,0.1807228916,0,0,0,0,0,0,0,0,0
2.38,0,1,0.5555555556,0,0,0.7142857143,0,0.119047619,0,0.1666666667,0,0,0,0.7142857143,0,0,0,1,0,0,0,0.8888888889,0.38,50,58,56,58,0.9655172414,1,1,1,0,0,58,0,720.259092513,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.2666666667,0.2833333333,0,0,0.2666666667,0.2833333333,0.2666666667,0,0,0.2666666667,0.2833333333,0,0,0.2666666667,0,0,0,0,0.2666666667,0.2833333333,0,0,0.2666666667,50,9,0.18,0,0,0,0,0,0,0,0,0
2.35,5,5,2.3194444444,3,-1.4353741497,0.6530612245,0,0.1836734694,0,0.1632653061,0,0,0,0.6530612245,0,0,0,0,0,0,0,1,0.5416666667,48,57,55,57,0.9649122807,1,1,1,0,0,57,0,429.1936023334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2287878788,0.2626262626,0.2287878788,0.2626262626,0,0,0.2287878788,0.1931818182,0.3939393939,0.3,0,0,0,0.3,0.25,0.3333333333,0.1363636364,0.4545454545,0.3,0,0,0,0.3,49,10,0.2040816327,0,0,0,0,0,0,0,0,0
2.98,2,2,1.0588235294,1,-0.0526315789,0.8367346939,0,0.0408163265,0,0.1224489796,0,0,0,0.8367346939,0,0,0,0,0,0,0,1,0.5384615385,26,31,29,31,0.935483871,1,1,1,0,0,31,0,385.6874604514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,0.1923076923,0,0,0,0,0,0,0,0,0
2.47,3,1,1,0,0,0.8367346939,0,0.0408163265,0,0.1224489796,0,0,0,0.8367346939,0,0,0,0,0,0,0,1,0.5853658537,41,52,50,52,0.9615384615,1,1,1,0,0,52,0,543.2843148437,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4,0.25,0.8,0.4,0,0.1,0.8,0,0,0.8,0.4,0,0.1,0.8,0,0,0.8,0.4,0,0.1,0,0,0.8,65,13,0.2,1,2,0,0,0,0,1,0,0
3,4,2,1.3333333333,0,0,0.9387755102,0,0.0408163265,0,0.0204081633,0,0,0,0.9387755102,0,0,0,0,0,0,0,0.8888888889,0.475,40,49,47,49,0.9591836735,1,1,1,0,0,49,0,266.8337639906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3571428571,0.5714285714,0,0,0.3571428571,0.5714285714,0.3571428571,0,0,0,0,0.3571428571,0.5714285714,0.3571428571,0,0,0,0,0,0,0.3571428571,0.5714285714,0.3571428571,41,10,0.243902439,0,0,0,0,0,0,0,0,0
2.03,0,0,0,4,-2.4,0.5833333333,0,0.2708333333,0,0.1458333333,0,0,0,0.5833333333,0,0,0,0,0,0,0,0.9,0.5,38,47,45,47,0.9574468085,1,1,1,0,0,47,0,469.712952345,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1333333333,0.1333333333,0,0,-0.2,0.2,0.2,0,0,0,0,-0.2,0.2,0.2,0,0,0,0,0,0,-0.2,0.2,0.2,38,10,0.2631578947,1,0,0,0,0,0,0,1,0
2.94,4,2,1.2857142857,0,0,0.8163265306,0,0.1020408163,0,0.0816326531,0,0,0,0.8163265306,0,0,0,0,0,0,0,1,0.3666666667,60,68,66,68,0.9705882353,1,1,1,0,0,68,0,628.331285956,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.4916666667,0.1,0.3833333333,0.7,0.6,0.6,0.1,0.3833333333,0,0,0.7,0.6,0.7,0.1,0.3833333333,0,0,0,0,0.7,0.6,0.7,60,9,0.15,1,0,0,0,0,0,0,0,0
0.77,0,1,0.5,0,0,0.75,0,0.0625,0,0.1875,0,0,0,0.75,0,0,0,0,0,0,0,1,0.4210526316,38,42,40,42,0.9523809524,1,1,1,0,0,42,0,443.364026432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,0.5,0,0,0,0,0.5,0.5,0.5,0,0,0,0,0,0,0.5,0.5,0.5,38,5,0.1315789474,0,0,0,0,0,0,0,0,0
2.39,4,2,1.6,7,-2.1333068292,0.0816326531,0,0.0816326531,0,0.0408163265,0,0,0,0.8775510204,0,0,0,3,0,0,0,0.6666666667,0.301369863,73,88,86,88,0.9772727273,1,1,1,0,0,88,0,934.8194074118,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.1,0.1,-0.2,0.1,0,0.1,0.2,0,0,-0.1,0.1,0,0,0.1,0,0,0,0,-0.2,0.1,0,0.1,0.2,92,24,0.2608695652,0,1,0,0,0,0,6,1,0
3.5,5,1,1,1,-0.5,0.8235294118,0,0.0882352941,0,0.0882352941,0,0,0,0.8235294118,0,0,0,0,0,0,0,0.875,0.6060606061,33,40,38,40,0.95,1,1,1,0,0,40,0,506.8096904694,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5,0.6,0,0,0.5,0.6,0.5,0,0,0,0,0.5,0.6,0.5,0,0,0,0,0,0,0.5,0.6,0.5,50,11,0.22,1,1,0,0,0,0,0,0,0
2.45,2,2,2,1,-0.1481481481,0.4285714286,0,0.1632653061,0,0.4285714286,0,0,0,0.4081632653,0,0,0,0,0,0,0,0.9,0.3492063492,63,73,71,73,0.9726027397,1,1,1,0,0,73,0,518.4659681725,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.5625,0.8,1,0,0.125,0.8,0.8,1,0,0,0,0.125,0.8,0.8,1,0,0,0,0,0,0.125,0.8,65,12,0.1846153846,0,0,0,0,0,0,1,0,0
1.81,0,0,0,0,0,0.6170212766,0,0.1063829787,0,0.2765957447,0,0,0,0.6170212766,0,0,0,0,0,0,0,1,0.4736842105,38,42,40,42,0.9523809524,1,1,1,0,0,42,0,467.6894046066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.9,0,0,0.6,0.9,0.6,0,0,0,0,0.6,0.9,0.6,0,0,0,0,0,0,0.6,0.9,0.6,38,5,0.1315789474,0,0,0,0,0,0,0,0,0
1.78,0,0,0,0,0,0.6326530612,0,0.0816326531,0,0.2857142857,0,0,0,0.6326530612,0,0,0,0,0,1,0,0.6,0.6666666667,18,21,19,21,0.9047619048,1,1,1,0,0,21,0,410.6930232042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.2,0.15,-0.2,0.15,0,0,0.2,0,0,-0.2,0.15,0,0,0.2,0,0,-0.2,0.15,0,0,0,0,0.2,18,5,0.2777777778,0,0,0,0,0,0,0,0,0
1.44,2,0,0,0,0,0.9591836735,0,0.0204081633,0,0.0204081633,0,0,0,0.9591836735,0,0,0,0,0,0,0,0.5,0.6451612903,31,38,36,38,0.9473684211,1,1,1,0,0,38,0,951.1041731418,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,9,0.25,2,1,0,0,0,0,0,0,0
4.2,1,3,1.4047619048,9,-3.3246036881,0.7551020408,0,0.0816326531,0,0.1632653061,0,0,0,0.7551020408,0,0,0,2,0,0,0,0.7857142857,0.359375,64,77,75,77,0.974025974,1,1,1,0,0,77,0,438.2426299963,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0.25,0.85,0.25,0.85,0,0,0.25,0.25,0.85,0,0,0,0,0.25,0.25,0.85,0,0,0,0,0,0,0.25,64,14,0.21875,1,0,0,0,0,0,0,0,0
3.11,3,1,1,0,0,0.9523809524,0,0.0238095238,0,0.0238095238,0,0,0,0.9523809524,0,0,0,0,0,0,0,1,0.3372093023,86,99,97,99,0.9797979798,1,1,1,0,0,99,0,920.3742595678,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,16,0.1666666667,2,3,0,0,0,0,0,0,0
4.13,3,0,0,1,-0.2,0.7346938776,0,0.1020408163,0,0.1632653061,0,0,0,0.7346938776,0,0,0,0,0,0,0,0.75,0.5,36,44,42,44,0.9545454545,1,1,1,0,0,44,0,311.4101354872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,11,0.2244897959,0,1,0,0,0,0,1,0,0
5.9,7,1,1,6,-5.3131313131,0.7142857143,0,0,0,0.2857142857,0,0,0,0.7142857143,0,0,0,0,0,0,0,0.9166666667,0.3387096774,62,73,71,73,0.9726027397,1,1,1,0,0,73,0,801.6070065904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2575,1,-0.075,1,0.59,1,0.665,0.5,1,-0.65,1,0.59,1,1.24,0.5,1,-0.65,1,0.2,0.3,0.5,1,1.15,63,13,0.2063492063,0,0,0,0,0,2,0,1,0
2.37,3,1,0.5555555556,0,0,0.7346938776,0,0.0816326531,0,0.1836734694,0,0,0,0.7346938776,0,0,0,0,0,0,0,1,0.4285714286,49,57,55,57,0.9649122807,1,1,1,0,0,57,0,420.3323153128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4333333333,0.8333333333,0,0,0.4333333333,0.8333333333,0.4333333333,0,0,0.4333333333,0.8333333333,0,0,0.4333333333,0,0,0,0,0.4333333333,0.8333333333,0,0,0.4333333333,50,10,0.2,0,0,0,0,0,0,0,0,0
2.83,4,1,1,0,0,0.2244897959,0,0.1632653061,0,0.2244897959,0,0,0,0.612244898,0,0,0,0,0,0,0,1,0.4651162791,43,51,49,51,0.9607843137,1,1,1,0,0,51,0,504.168673709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,1,0,0,-0.5,1,0.5,0,0,0,0,-0.5,1,0.5,0,0,0,0,0,0,-0.5,1,0.5,43,8,0.1860465116,0,0,0,0,0,0,0,1,0
3,5,7,5.0967238171,2,-0.2857142857,0.0612244898,0,0.0612244898,0,0.0408163265,0,0,0,0.8979591837,0,1,0,2,0,0,0,0.8181818182,0.52,50,61,59,61,0.9672131148,1,1,1,0,0,61,0,631.350733181,18,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3625,0.5625,0.65,0.875,0.075,0.25,0.575,0.5,1,0.8,0.75,0.075,0.25,0.725,0.5,1,0,0,0.8,0.75,0.075,0.25,0.8,72,21,0.2916666667,0,2,0,0,0,0,6,1,0
1.46,0,1,0.0303030303,1,-0.3333333333,0.306122449,0,0.1632653061,0,0.306122449,0,0,0,0.5306122449,0,0,0,1,0,0,0,0.8,0.4583333333,48,57,55,57,0.9649122807,1,1,1,0,0,57,0,405.2557311864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12,0.47,0.16,0.54,-0.4,0.4,0.56,0,0,0.16,0.54,-0.4,0.4,0.56,0,0,0,0,0.16,0.54,-0.4,0.4,0.56,55,13,0.2363636364,0,0,0,0,0,0,1,0,0
3.07,5,4,2.6666666667,6,-3.4726758245,0.6444444444,0,0.2,0,0.1555555556,0,0,0,0.6444444444,0,0,0,1,1,0,0,0.8666666667,0.3432835821,67,81,79,81,0.975308642,1,1,1,0,0,81,0,604.740448699,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.2380952381,0.6785714286,-0.0571428571,0.5678571429,-0.6,0.9,0.5428571429,-0.0571428571,0.5678571429,-0.6,0.8,-0.6,0.9,0.5428571429,-0.4,0.6,0.2857142857,0.5357142857,0,0,-0.6,0.9,0.8857142857,69,16,0.231884058,0,0,0,0,0,3,0,1,0
2.43,3,4,4,4,-3.4230769231,0.2653061224,0,0.2653061224,0,0.4081632653,0,0,0,0.3265306122,0,0,0,0,0,0,0,0.9166666667,0.3333333333,60,71,69,71,0.9718309859,1,1,1,0,0,71,0,982.0297382783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.6,0.1,0.3,0.5666666667,0.8,0.4666666667,0.1,0.3,0.5,0.75,0.7,0.9,0.6,0.1,0.3,0,0,0.5666666667,0.8,0,0,0.5666666667,61,12,0.1967213115,0,0,0,0,0,0,0,0,0
2.83,3,0,0,1,0,0.8979591837,0,0.0612244898,0,0.0408163265,0,0,0,0.8979591837,0,0,0,0,0,0,0,1,0.3148148148,54,62,60,62,0.9677419355,1,1,1,0,0,62,0,920.7351842915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.1,0,57,10,0.1754385965,0,1,0,0,0,0,2,0,0
2.83,2,5,4.2,1,-1,0.7959183673,0,0.1632653061,0,0.0408163265,0,0,0,0.7959183673,0,0,0,0,0,0,0,1,0.2739726027,73,86,84,86,0.976744186,1,1,1,0,0,86,0,926.0936982876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.025,0.4166666667,-0.025,0.4166666667,0,0,0.025,-0.3,0.5,0.25,0.3333333333,0,0,0.55,-0.3,0.5,0.25,0.3333333333,0,0,0,0,0.55,82,16,0.1951219512,0,1,1,0,0,0,0,0,0
1.45,4,4,3.4545454545,0,0,0.6530612245,0,0.1632653061,0,0.1836734694,0,0,0,0.6530612245,0,0,0,1,0,0,0,0.8,0.6,15,20,18,20,0.9,1,1,1,0,0,20,0,807.1632801729,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.5,1,0,0,-0.5,1,0.5,0,0,0,0,-0.5,1,0.5,0,0,0,0,-0.5,1,0,0,0.5,39,11,0.2820512821,0,1,1,0,0,0,2,1,0
2.67,3,1,1,2,-0.4761904762,0.8936170213,0,0.0425531915,0,0.0638297872,0,0,0,0.8936170213,0,0,0,0,0,0,0,0.9285714286,0.3243243243,74,88,86,88,0.9772727273,1,1,1,0,0,88,0,1118.8666542472,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0041666667,0.3333333333,0,0,0.0041666667,0.3333333333,0.0041666667,0,0,0,0,0.0041666667,0.3333333333,0.0041666667,0,0,0,0,0,0,0.0041666667,0.3333333333,0.0041666667,87,16,0.183908046,1,1,0,0,0,0,0,0,0
2.63,2,1,1,1,-0.2903225806,0.9387755102,0,0.0204081633,0,0.0408163265,0,0,0,0.9387755102,0,0,0,0,0,0,0,1,0.6666666667,24,29,27,29,0.9310344828,1,1,1,0,0,29,0,448.6223736807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,0.2083333333,0,0,0,0,0,0,0,0,0
0.77,0,3,1.8684210526,0,0,0.6530612245,0,0.1836734694,0,0.1632653061,0,0,0,0.6530612245,0,0,0,0,0,0,0,1,0.3902439024,41,48,46,48,0.9583333333,1,1,1,0,0,48,0,483.8924272736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,0.5,0.5,0.3,0.1,0.2,0,0,0.5,0.5,0.3,0.1,0.5,0,0,0.5,0.5,0.3,0.1,0,0,0.5,41,8,0.1951219512,0,0,0,0,0,0,0,0,0
1.91,0,0,0,1,-1,0.5306122449,0,0.1428571429,0,0.3265306122,0,0,0,0.5306122449,0,0,0,0,0,0,0,0.9166666667,0.3928571429,56,65,63,65,0.9692307692,1,1,1,0,0,65,0,1320.4180596794,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.05,0.2214285714,0.1,0.3,0,0.1428571429,0.1,0.1,0.3,0,0,0,0.1428571429,0.1,0,0,0.1,0.3,0,0,0,0.1428571429,0.1,57,13,0.2280701754,0,0,0,0,0,0,0,0,0
1.43,4,1,0.4666666667,0,0,0.3265306122,0,0.3265306122,0,0,0,0,0,0.6734693878,0,0,0,0,0,0,0,1,0.5,76,88,86,88,0.9772727273,1,1,1,0,0,88,0,1336.8361717684,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.425,0.7,0.5,0.75,0.35,0.65,0.15,0.5,0.75,0,0,0.35,0.65,0.5,0.5,0.75,0,0,0.35,0.65,0,0,0.5,90,17,0.1888888889,2,3,0,0,0,0,0,0,0
2.39,4,0,0,1,-1,0.9183673469,0,0.0408163265,0,0.0408163265,0,0,0,0.9183673469,0,0,0,0,0,0,0,0.8,0.4,50,60,58,60,0.9666666667,1,1,1,0,0,60,0,822.0816657446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0518518519,0.262962963,-0.0777777778,0.3944444444,0,0,0.0777777778,0,0.5,-0.1555555556,0.2888888889,0,0,0.1555555556,0,0.5,0,0,-0.1555555556,0.2888888889,0,0,0.1555555556,56,12,0.2142857143,0,1,0,0,0,0,0,0,0
1.12,2,2,0.2061482821,5,-1.0876087609,0.8979591837,0,0.0204081633,0,0.0816326531,0,0,0,0.8979591837,0,0,0,0,0,0,0,0.75,0.6296296296,27,35,33,35,0.9428571429,1,1,1,0,0,35,0,645.5643626814,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.8,-0.05,0.4,0.1,1,0.15,-0.05,0.4,0,0,0.1,1,0.15,-0.05,0.4,0,0,0.1,1,0.1,1,0.15,27,8,0.2962962963,0,0,0,0,0,0,0,0,0
1.6,4,0,0,2,0,0.8163265306,0,0.1224489796,0,0.0612244898,0,0,0,0.8163265306,0,0,0,0,0,0,0,0.75,0.5789473684,19,23,21,23,0.9130434783,1,1,1,0,0,23,0,541.8637089294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0.2105263158,0,0,0,0,0,0,0,0,0
1.95,2,5,3.0791802515,1,0,0.875,0,0.0416666667,0,0.0833333333,0,0,0,0.875,0,0,0,0,0,0,0,0.75,0.4464285714,56,68,66,68,0.9705882353,1,1,1,0,0,68,0,602.5152881966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0,0,0.5,0.5,0.5,0,0,0.5,0.5,0,0,0.5,0,0,0,0,0.5,0.5,0,0,0.5,71,15,0.2112676056,0,2,0,0,0,0,0,0,0
1.03,0,0,0,1,-0.4782608696,0.1276595745,0,0.0425531915,0,0.1276595745,0,0,0,0.829787234,0,0,0,0,0,0,0,0.75,0.6666666667,21,24,22,24,0.9166666667,1,1,1,0,0,24,0,673.4624625965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.3166666667,0.3,-0.3166666667,0.3,0,0,0.3166666667,-0.3166666667,0.3,0,0,0,0,0.3166666667,-0.3166666667,0.3,0,0,0,0,0,0,0.3166666667,21,4,0.1904761905,0,0,0,0,0,0,0,0,0
